latitude,longitude,acq_date,frp,satellite,confidence
31.8165,76.0062,2025-11-04,189.7,MODIS,90
31.9916,76.4906,2025-11-04,71.5,VIIRS,90
32.5673,75.3086,2025-11-04,27.2,VIIRS,70
22.5427,72.3532,2025-11-05,15.4,MODIS,70
29.5396,74.4432,2025-11-05,48.2,VIIRS,90
29.5192,74.9861,2025-11-05,150.4,VIIRS,70
29.312,75.5435,2025-11-05,203.7,MODIS,70
29.3566,76.0158,2025-11-05,73.2,MODIS,100
29.7142,76.4528,2025-11-05,25.5,MODIS,90
30.1891,73.9898,2025-11-05,43.7,VIIRS,50
29.8999,74.3955,2025-11-05,168.2,MODIS,50
30.0211,75.1034,2025-11-05,213.3,VIIRS,70
29.9925,74.996,2025-11-05,594.9,MODIS,50
29.8131,75.1558,2025-11-05,534.8,MODIS,100
29.922,74.8533,2025-11-05,218.0,VIIRS,70
29.9832,75.6666,2025-11-05,328.6,VIIRS,100
30.0252,75.3172,2025-11-05,676.7,VIIRS,90
29.8627,75.4898,2025-11-05,410.1,MODIS,70
29.9222,75.3294,2025-11-05,240.0,MODIS,90
30.1246,75.5416,2025-11-05,595.4,VIIRS,90
29.7903,76.0048,2025-11-05,311.0,VIIRS,70
29.935,76.0562,2025-11-05,467.0,VIIRS,70
30.1371,75.7934,2025-11-05,216.2,MODIS,70
29.7999,75.8677,2025-11-05,456.9,VIIRS,70
30.0321,76.491,2025-11-05,113.5,VIIRS,100
29.9713,76.8231,2025-11-05,18.6,MODIS,70
30.5452,74.1043,2025-11-05,26.8,MODIS,70
30.5773,74.3314,2025-11-05,300.0,VIIRS,100
30.4825,74.4666,2025-11-05,257.3,VIIRS,90
30.4691,74.4205,2025-11-05,173.6,VIIRS,90
30.4231,75.1324,2025-11-05,1198.2,MODIS,100
30.5214,74.9851,2025-11-05,850.6,MODIS,90
30.6294,75.0953,2025-11-05,915.9,MODIS,100
30.6373,75.1797,2025-11-05,774.1,VIIRS,90
30.3007,75.0044,2025-11-05,748.4,MODIS,70
30.4563,74.949,2025-11-05,960.3,MODIS,100
30.7201,75.1302,2025-11-05,690.8,VIIRS,90
30.4686,75.6432,2025-11-05,1017.6,VIIRS,70
30.4554,75.5193,2025-11-05,1708.7,VIIRS,100
30.635,75.4965,2025-11-05,959.2,MODIS,90
30.6882,75.3652,2025-11-05,979.7,VIIRS,100
30.3881,75.4,2025-11-05,564.2,MODIS,90
30.4901,75.5646,2025-11-05,1318.3,VIIRS,90
30.5069,75.4485,2025-11-05,1005.7,VIIRS,70
30.3324,75.4469,2025-11-05,1018.0,MODIS,70
30.6425,75.3508,2025-11-05,1298.6,MODIS,70
30.3727,75.3215,2025-11-05,1425.8,VIIRS,90
30.3301,75.9362,2025-11-05,480.0,MODIS,90
30.4329,76.0005,2025-11-05,1017.5,MODIS,70
30.3138,75.8455,2025-11-05,1038.3,VIIRS,90
30.6608,76.118,2025-11-05,1195.2,VIIRS,70
30.6134,75.9242,2025-11-05,870.9,VIIRS,70
30.3747,76.1308,2025-11-05,628.0,VIIRS,100
30.3861,76.1396,2025-11-05,833.6,MODIS,100
30.447,76.3874,2025-11-05,407.3,VIIRS,70
30.6956,76.7052,2025-11-05,335.7,MODIS,100
30.4254,76.6253,2025-11-05,280.5,MODIS,90
30.4456,77.1461,2025-11-05,103.2,VIIRS,50
31.1779,73.7948,2025-11-05,48.9,VIIRS,70
31.0154,74.6935,2025-11-05,273.1,MODIS,90
31.0845,74.5799,2025-11-05,503.7,VIIRS,100
31.1792,74.3987,2025-11-05,303.2,VIIRS,50
30.9803,75.2054,2025-11-05,1320.0,VIIRS,70
31.0621,75.0338,2025-11-05,1117.7,MODIS,70
31.0752,75.0535,2025-11-05,945.7,MODIS,90
31.0707,74.8293,2025-11-05,885.3,MODIS,90
30.8897,74.847,2025-11-05,451.6,VIIRS,70
31.1097,74.8537,2025-11-05,1075.4,VIIRS,70
30.8222,74.8314,2025-11-05,1216.1,VIIRS,90
30.9183,75.0872,2025-11-05,1326.2,MODIS,90
30.7982,75.7035,2025-11-05,650.6,MODIS,100
31.1764,75.6931,2025-11-05,610.5,VIIRS,50
30.9524,75.6715,2025-11-05,760.1,VIIRS,90
31.1426,75.7142,2025-11-05,878.5,MODIS,90
31.0619,75.6976,2025-11-05,1125.3,VIIRS,90
31.1729,75.5337,2025-11-05,754.7,VIIRS,90
30.8847,75.3511,2025-11-05,1089.8,VIIRS,70
31.0243,75.5432,2025-11-05,1715.7,VIIRS,100
30.7909,75.6818,2025-11-05,1702.2,MODIS,50
31.2049,75.3689,2025-11-05,1209.4,VIIRS,90
31.0708,75.5947,2025-11-05,979.8,VIIRS,70
30.8834,76.183,2025-11-05,930.3,VIIRS,90
31.1434,76.1583,2025-11-05,657.6,VIIRS,70
31.1355,75.885,2025-11-05,744.2,MODIS,90
30.8513,75.7812,2025-11-05,352.2,VIIRS,70
30.841,76.0317,2025-11-05,470.2,MODIS,90
31.1799,75.9754,2025-11-05,490.5,MODIS,90
31.1053,76.1975,2025-11-05,1355.3,VIIRS,90
30.7768,75.8212,2025-11-05,780.6,MODIS,70
30.9825,76.5646,2025-11-05,311.4,MODIS,100
30.778,76.3734,2025-11-05,527.0,MODIS,100
31.096,76.6904,2025-11-05,514.4,VIIRS,70
31.1543,76.8218,2025-11-05,107.5,MODIS,50
31.4722,73.9531,2025-11-05,48.6,MODIS,70
31.6257,74.423,2025-11-05,108.5,VIIRS,90
31.3067,74.9048,2025-11-05,324.5,VIIRS,90
31.6156,75.0701,2025-11-05,640.7,VIIRS,70
31.608,74.999,2025-11-05,534.6,MODIS,70
31.4498,74.8889,2025-11-05,521.3,VIIRS,90
31.6283,75.4189,2025-11-05,991.9,MODIS,100
31.4244,75.2797,2025-11-05,293.5,VIIRS,90
31.6535,75.3246,2025-11-05,874.6,VIIRS,100
31.5069,75.5635,2025-11-05,269.5,VIIRS,90
31.3167,75.6681,2025-11-05,532.9,VIIRS,50
31.3737,75.3424,2025-11-05,778.6,VIIRS,70
31.2908,75.7899,2025-11-05,647.5,MODIS,90
31.501,75.9205,2025-11-05,531.0,VIIRS,90
31.599,76.1855,2025-11-05,728.0,VIIRS,90
31.34,76.0393,2025-11-05,621.7,VIIRS,70
31.4921,76.4621,2025-11-05,84.2,VIIRS,100
31.579,76.8586,2025-11-05,60.4,VIIRS,100
31.8293,74.2925,2025-11-05,48.3,VIIRS,90
32.0295,75.0324,2025-11-05,205.7,VIIRS,100
32.1425,75.4689,2025-11-05,168.1,MODIS,100
32.1955,75.6161,2025-11-05,284.8,VIIRS,100
31.9486,75.943,2025-11-05,158.5,VIIRS,90
31.8076,76.6305,2025-11-05,53.0,VIIRS,90
32.4425,75.3799,2025-11-05,25.7,VIIRS,100
29.3844,74.4316,2025-11-06,27.2,MODIS,90
29.6708,74.8155,2025-11-06,49.4,VIIRS,90
29.3401,75.4731,2025-11-06,203.6,VIIRS,100
29.4887,76.212,2025-11-06,144.6,VIIRS,100
29.7186,76.4488,2025-11-06,24.5,VIIRS,90
29.8825,74.1977,2025-11-06,15.3,VIIRS,100
30.1662,74.4935,2025-11-06,201.0,VIIRS,70
29.9061,74.8141,2025-11-06,367.3,MODIS,70
29.8487,74.9065,2025-11-06,555.3,MODIS,90
29.8434,75.0951,2025-11-06,431.9,MODIS,70
30.1582,74.9758,2025-11-06,492.4,VIIRS,70
29.9205,75.28,2025-11-06,395.2,MODIS,90
30.0118,75.7056,2025-11-06,850.0,VIIRS,90
29.7759,75.5444,2025-11-06,568.3,MODIS,100
30.0009,75.3499,2025-11-06,378.0,MODIS,100
30.1138,75.565,2025-11-06,851.2,VIIRS,90
30.1281,75.8253,2025-11-06,573.1,MODIS,70
29.8212,76.1352,2025-11-06,480.4,VIIRS,100
29.8939,76.0907,2025-11-06,449.1,MODIS,70
29.8298,75.7719,2025-11-06,436.0,MODIS,90
29.8092,76.476,2025-11-06,111.2,MODIS,70
30.0374,77.0587,2025-11-06,36.5,MODIS,70
30.3136,74.0478,2025-11-06,103.7,VIIRS,70
30.6078,74.391,2025-11-06,207.3,MODIS,90
30.6587,74.5041,2025-11-06,384.7,MODIS,100
30.2744,74.6488,2025-11-06,318.3,MODIS,70
30.6719,74.9114,2025-11-06,569.3,VIIRS,70
30.7089,74.8716,2025-11-06,1043.9,VIIRS,100
30.5486,74.9393,2025-11-06,1115.1,VIIRS,50
30.2801,74.9296,2025-11-06,932.3,MODIS,70
30.4781,75.1582,2025-11-06,911.3,VIIRS,70
30.5961,75.0996,2025-11-06,986.4,VIIRS,100
30.3128,74.9896,2025-11-06,1038.7,VIIRS,100
30.2939,74.8415,2025-11-06,481.7,VIIRS,70
30.6742,75.6406,2025-11-06,623.7,MODIS,90
30.5262,75.4743,2025-11-06,1545.9,MODIS,70
30.6725,75.3902,2025-11-06,506.7,VIIRS,70
30.4976,75.3256,2025-11-06,1464.2,MODIS,90
30.35,75.493,2025-11-06,1418.5,VIIRS,70
30.4364,75.6535,2025-11-06,1212.6,MODIS,90
30.3487,75.6514,2025-11-06,443.8,VIIRS,100
30.5662,75.3229,2025-11-06,716.5,MODIS,70
30.6562,75.5047,2025-11-06,910.7,MODIS,90
30.391,75.4224,2025-11-06,499.1,VIIRS,90
30.4134,75.2814,2025-11-06,1115.0,MODIS,90
30.6404,75.814,2025-11-06,722.9,VIIRS,70
30.6013,76.1267,2025-11-06,499.8,MODIS,100
30.6173,76.0819,2025-11-06,486.3,VIIRS,100
30.5296,75.8106,2025-11-06,486.3,MODIS,90
30.3822,75.8021,2025-11-06,406.5,VIIRS,70
30.5908,75.9829,2025-11-06,989.2,VIIRS,70
30.6711,75.9075,2025-11-06,412.8,MODIS,90
30.5922,75.9883,2025-11-06,1114.2,MODIS,50
30.5586,76.3366,2025-11-06,168.5,MODIS,70
30.6158,76.2965,2025-11-06,154.9,MODIS,90
30.6968,76.4192,2025-11-06,186.1,VIIRS,90
30.4876,77.1549,2025-11-06,49.7,MODIS,100
31.0554,74.0199,2025-11-06,94.0,VIIRS,90
30.938,74.2864,2025-11-06,331.7,VIIRS,90
30.9527,74.3118,2025-11-06,423.4,VIIRS,70
30.9389,74.3091,2025-11-06,291.6,MODIS,70
31.052,75.0932,2025-11-06,1016.6,VIIRS,70
31.1117,74.9587,2025-11-06,873.2,MODIS,70
30.8816,75.0223,2025-11-06,1211.4,VIIRS,90
30.9864,75.1884,2025-11-06,1200.6,MODIS,90
31.0374,74.8724,2025-11-06,664.0,MODIS,100
30.8938,74.7988,2025-11-06,727.4,VIIRS,70
30.9505,75.0618,2025-11-06,401.4,VIIRS,70
30.7897,74.934,2025-11-06,350.3,MODIS,70
30.945,75.6444,2025-11-06,1175.5,VIIRS,70
31.0775,75.2878,2025-11-06,768.8,VIIRS,90
31.182,75.4576,2025-11-06,710.8,VIIRS,100
30.9907,75.2898,2025-11-06,735.6,MODIS,100
30.8845,75.4746,2025-11-06,1297.8,VIIRS,90
30.943,75.5031,2025-11-06,1684.3,VIIRS,70
31.0395,75.4585,2025-11-06,615.5,VIIRS,100
31.0312,75.6981,2025-11-06,518.9,MODIS,70
30.9797,75.3229,2025-11-06,1585.7,MODIS,90
30.8097,75.5386,2025-11-06,1618.8,VIIRS,90
30.9403,75.589,2025-11-06,792.2,VIIRS,70
31.1836,75.9961,2025-11-06,1258.7,VIIRS,70
30.867,75.8076,2025-11-06,364.3,MODIS,90
30.8949,75.9011,2025-11-06,1005.6,MODIS,70
30.8015,76.0347,2025-11-06,916.4,MODIS,70
31.0883,75.8325,2025-11-06,698.5,VIIRS,90
31.2135,75.8352,2025-11-06,646.7,VIIRS,90
30.9225,75.915,2025-11-06,1186.8,MODIS,50
31.1386,76.1052,2025-11-06,895.0,MODIS,100
30.9527,76.6559,2025-11-06,436.2,MODIS,70
31.0576,76.5122,2025-11-06,531.9,MODIS,70
30.7813,76.7028,2025-11-06,143.1,MODIS,90
30.9086,77.1806,2025-11-06,89.0,MODIS,100
31.5012,74.1788,2025-11-06,36.1,VIIRS,90
31.6987,74.3241,2025-11-06,305.2,VIIRS,90
31.6656,75.1566,2025-11-06,428.0,MODIS,70
31.2901,75.1347,2025-11-06,754.9,VIIRS,90
31.6676,74.7868,2025-11-06,432.4,MODIS,50
31.4537,74.8242,2025-11-06,780.3,MODIS,100
31.6382,75.3092,2025-11-06,528.5,VIIRS,90
31.5625,75.418,2025-11-06,493.9,VIIRS,100
31.6042,75.401,2025-11-06,478.5,MODIS,70
31.3538,75.3776,2025-11-06,693.1,MODIS,100
31.4423,75.3743,2025-11-06,698.4,MODIS,90
31.4115,75.3113,2025-11-06,566.7,VIIRS,90
31.602,75.9866,2025-11-06,350.7,MODIS,50
31.273,75.9126,2025-11-06,251.6,MODIS,90
31.4899,75.9679,2025-11-06,655.2,VIIRS,70
31.5052,75.9385,2025-11-06,541.7,MODIS,100
31.517,76.5311,2025-11-06,280.6,MODIS,70
31.704,76.809,2025-11-06,34.3,VIIRS,70
31.9047,74.5217,2025-11-06,55.7,VIIRS,50
31.8575,74.9937,2025-11-06,239.4,MODIS,90
31.7725,75.6656,2025-11-06,219.5,MODIS,70
31.8505,75.3816,2025-11-06,178.8,VIIRS,90
32.2236,75.9796,2025-11-06,216.6,VIIRS,100
32.0211,76.5907,2025-11-06,67.3,MODIS,90
32.3351,75.4986,2025-11-06,24.5,VIIRS,100
29.3538,74.631,2025-11-07,44.9,MODIS,90
29.3691,74.7875,2025-11-07,61.2,MODIS,100
29.4668,75.4481,2025-11-07,119.1,VIIRS,100
29.3809,75.9822,2025-11-07,46.4,MODIS,90
29.3618,76.2772,2025-11-07,33.7,VIIRS,70
30.0303,73.9334,2025-11-07,50.3,VIIRS,70
29.7978,74.6036,2025-11-07,98.3,MODIS,70
29.7936,74.8912,2025-11-07,456.6,VIIRS,100
29.9344,75.0867,2025-11-07,436.7,VIIRS,100
30.1187,74.7705,2025-11-07,338.8,MODIS,70
29.8661,74.9405,2025-11-07,547.6,VIIRS,100
30.1464,75.3404,2025-11-07,722.4,MODIS,90
30.1212,75.3442,2025-11-07,497.9,MODIS,70
29.8407,75.6515,2025-11-07,643.5,MODIS,90
29.8806,75.3283,2025-11-07,375.6,MODIS,90
30.2056,75.663,2025-11-07,780.7,VIIRS,50
30.2268,76.1366,2025-11-07,358.4,MODIS,90
29.9773,75.9033,2025-11-07,458.2,VIIRS,90
30.1933,76.2145,2025-11-07,592.8,MODIS,70
29.8854,76.1237,2025-11-07,384.1,MODIS,90
30.0787,76.6032,2025-11-07,103.8,VIIRS,70
30.1141,77.0109,2025-11-07,34.7,MODIS,90
30.3668,73.976,2025-11-07,71.7,VIIRS,90
30.4797,74.5115,2025-11-07,275.2,MODIS,90
30.6448,74.7277,2025-11-07,303.1,VIIRS,70
30.4096,74.3115,2025-11-07,193.5,VIIRS,90
30.2883,74.7774,2025-11-07,789.1,VIIRS,90
30.6631,75.0318,2025-11-07,368.3,VIIRS,70
30.6854,74.8566,2025-11-07,658.0,VIIRS,90
30.4428,75.1515,2025-11-07,1111.0,VIIRS,90
30.3078,75.0885,2025-11-07,592.3,VIIRS,90
30.3851,75.1991,2025-11-07,704.4,VIIRS,70
30.322,75.1145,2025-11-07,835.6,MODIS,50
30.4241,74.8346,2025-11-07,748.5,MODIS,90
30.5553,75.613,2025-11-07,1325.1,MODIS,70
30.4253,75.6132,2025-11-07,1741.4,MODIS,90
30.5519,75.3326,2025-11-07,1301.0,VIIRS,70
30.4444,75.5741,2025-11-07,566.5,VIIRS,90
30.4221,75.4221,2025-11-07,1582.5,VIIRS,70
30.7221,75.5578,2025-11-07,946.5,VIIRS,90
30.3292,75.5416,2025-11-07,822.6,VIIRS,90
30.3699,75.7078,2025-11-07,830.1,VIIRS,90
30.3763,75.3905,2025-11-07,891.1,VIIRS,50
30.4892,75.5295,2025-11-07,679.9,VIIRS,70
30.5621,75.5018,2025-11-07,1493.1,VIIRS,50
30.5741,76.1303,2025-11-07,1175.1,VIIRS,100
30.5187,75.9162,2025-11-07,1170.1,MODIS,100
30.6955,76.2227,2025-11-07,817.0,MODIS,90
30.6152,75.7857,2025-11-07,1231.2,MODIS,90
30.5904,76.1602,2025-11-07,1017.5,MODIS,100
30.48,76.0016,2025-11-07,947.8,MODIS,90
30.543,75.8635,2025-11-07,1238.9,VIIRS,50
30.6781,76.1449,2025-11-07,747.3,VIIRS,50
30.2716,76.3458,2025-11-07,281.7,VIIRS,90
30.3993,76.2701,2025-11-07,213.8,MODIS,70
30.5923,76.4191,2025-11-07,440.7,VIIRS,90
30.5507,76.8138,2025-11-07,78.9,VIIRS,70
31.0571,73.9948,2025-11-07,85.1,MODIS,100
31.0652,74.5424,2025-11-07,189.1,VIIRS,100
30.8799,74.4626,2025-11-07,505.6,VIIRS,100
30.7952,74.6853,2025-11-07,376.0,MODIS,90
30.7975,74.8369,2025-11-07,763.7,MODIS,90
31.0546,74.8917,2025-11-07,1036.6,MODIS,50
30.8309,75.0438,2025-11-07,1386.0,MODIS,100
30.7889,75.2055,2025-11-07,664.3,VIIRS,100
31.0376,75.1545,2025-11-07,1350.9,VIIRS,90
31.087,75.2275,2025-11-07,597.8,MODIS,90
30.8973,74.9906,2025-11-07,1332.3,MODIS,100
31.2225,75.1562,2025-11-07,1094.4,MODIS,90
31.0674,75.2804,2025-11-07,671.1,VIIRS,90
31.0287,75.6921,2025-11-07,508.6,MODIS,70
30.8055,75.3029,2025-11-07,656.7,MODIS,90
31.0585,75.6735,2025-11-07,1384.0,VIIRS,90
30.9282,75.5214,2025-11-07,903.7,VIIRS,70
30.8747,75.4804,2025-11-07,1182.8,VIIRS,70
31.2153,75.6475,2025-11-07,1003.4,MODIS,90
31.1477,75.4486,2025-11-07,974.9,VIIRS,100
31.0246,75.6757,2025-11-07,691.7,VIIRS,70
31.0723,75.3778,2025-11-07,1861.3,VIIRS,90
31.2218,75.2801,2025-11-07,1529.8,MODIS,70
31.0011,75.8444,2025-11-07,569.5,MODIS,70
30.7861,76.1266,2025-11-07,1342.4,VIIRS,90
31.088,76.0978,2025-11-07,916.6,MODIS,100
30.8165,76.0462,2025-11-07,733.4,MODIS,100
31.1978,75.7881,2025-11-07,1184.7,MODIS,90
31.2061,76.213,2025-11-07,892.8,VIIRS,70
31.2235,75.8444,2025-11-07,438.8,MODIS,90
31.1024,75.8531,2025-11-07,445.3,VIIRS,90
31.0397,76.7054,2025-11-07,539.6,VIIRS,70
31.206,76.5515,2025-11-07,189.2,VIIRS,90
31.2033,76.4773,2025-11-07,148.6,MODIS,50
30.8698,76.9547,2025-11-07,39.9,VIIRS,100
31.6172,74.0091,2025-11-07,42.4,VIIRS,100
31.4958,74.4503,2025-11-07,117.0,VIIRS,90
31.4315,75.1742,2025-11-07,412.2,VIIRS,90
31.4083,74.7713,2025-11-07,308.4,MODIS,90
31.6319,74.9403,2025-11-07,780.4,MODIS,100
31.5888,75.0077,2025-11-07,540.5,VIIRS,90
31.5295,75.6132,2025-11-07,833.0,MODIS,70
31.5483,75.3221,2025-11-07,764.3,MODIS,70
31.2805,75.7262,2025-11-07,811.8,VIIRS,100
31.4597,75.4771,2025-11-07,796.3,VIIRS,90
31.3618,75.4186,2025-11-07,748.4,VIIRS,100
31.4085,75.4362,2025-11-07,715.7,MODIS,70
31.5262,75.8487,2025-11-07,743.7,MODIS,90
31.6606,76.008,2025-11-07,508.9,VIIRS,90
31.4571,75.9722,2025-11-07,391.9,VIIRS,90
31.5589,75.8556,2025-11-07,784.3,VIIRS,100
31.326,76.6929,2025-11-07,78.1,VIIRS,90
31.5465,77.1998,2025-11-07,25.9,MODIS,100
32.142,74.385,2025-11-07,64.7,MODIS,70
31.9353,74.9959,2025-11-07,233.4,VIIRS,90
32.0061,75.4117,2025-11-07,329.8,MODIS,90
32.1557,75.3419,2025-11-07,83.3,MODIS,90
31.942,76.1424,2025-11-07,240.9,MODIS,70
32.1656,76.5866,2025-11-07,90.4,VIIRS,90
32.4401,75.5463,2025-11-07,23.9,MODIS,50
27.77,87.5708,2025-11-08,38.6,MODIS,90
29.5228,74.5495,2025-11-08,20.1,MODIS,90
29.6148,75.1878,2025-11-08,155.0,MODIS,90
29.5127,75.5908,2025-11-08,129.4,MODIS,90
29.424,75.8432,2025-11-08,108.6,MODIS,100
29.4489,76.3109,2025-11-08,55.4,VIIRS,100
30.0586,74.215,2025-11-08,22.8,MODIS,70
30.0893,74.2786,2025-11-08,107.6,MODIS,70
30.1566,74.8632,2025-11-08,167.5,MODIS,70
29.8202,74.8822,2025-11-08,401.3,VIIRS,100
29.7854,74.7869,2025-11-08,177.0,MODIS,50
30.038,74.8684,2025-11-08,171.6,VIIRS,90
29.8891,75.6801,2025-11-08,799.3,MODIS,50
29.7788,75.5075,2025-11-08,749.7,MODIS,100
29.9362,75.4788,2025-11-08,818.0,VIIRS,100
30.0964,75.4494,2025-11-08,526.7,MODIS,90
29.8985,75.3939,2025-11-08,681.7,VIIRS,90
30.2088,76.1185,2025-11-08,480.4,VIIRS,70
29.7806,75.9991,2025-11-08,597.4,VIIRS,70
29.9582,76.108,2025-11-08,337.3,MODIS,50
30.1216,75.9882,2025-11-08,555.8,MODIS,50
29.7937,76.3425,2025-11-08,143.4,MODIS,100
30.0992,76.9317,2025-11-08,19.5,VIIRS,90
30.4168,74.1057,2025-11-08,97.2,MODIS,90
30.3736,74.6854,2025-11-08,396.0,MODIS,90
30.6595,74.5247,2025-11-08,447.4,VIIRS,70
30.6205,74.537,2025-11-08,282.3,VIIRS,50
30.5235,74.8476,2025-11-08,841.2,MODIS,100
30.6179,74.8036,2025-11-08,893.7,MODIS,100
30.489,75.1186,2025-11-08,367.3,MODIS,90
30.6224,75.0102,2025-11-08,792.4,VIIRS,90
30.6853,75.1764,2025-11-08,366.3,VIIRS,70
30.7007,74.8001,2025-11-08,501.3,MODIS,90
30.4402,74.9888,2025-11-08,1065.1,MODIS,100
30.6161,75.1932,2025-11-08,347.9,VIIRS,90
30.7099,75.5568,2025-11-08,1492.5,VIIRS,100
30.6985,75.3087,2025-11-08,862.1,VIIRS,90
30.3228,75.3621,2025-11-08,1526.0,MODIS,70
30.6643,75.5944,2025-11-08,1040.9,VIIRS,70
30.5668,75.6422,2025-11-08,1053.6,VIIRS,90
30.5779,75.3172,2025-11-08,1233.2,MODIS,100
30.6772,75.5565,2025-11-08,1080.2,VIIRS,90
30.3157,75.4463,2025-11-08,1742.9,MODIS,90
30.3948,75.358,2025-11-08,1702.0,VIIRS,90
30.5563,75.3187,2025-11-08,942.9,VIIRS,70
30.3394,75.4635,2025-11-08,1774.5,MODIS,70
30.6404,76.151,2025-11-08,1210.7,VIIRS,90
30.6942,76.2252,2025-11-08,910.0,MODIS,90
30.3432,76.0524,2025-11-08,819.1,MODIS,90
30.5797,75.784,2025-11-08,910.8,VIIRS,100
30.6945,75.9143,2025-11-08,398.0,MODIS,50
30.6331,75.8302,2025-11-08,842.0,MODIS,70
30.4928,75.8394,2025-11-08,712.3,MODIS,50
30.3387,75.9949,2025-11-08,913.8,MODIS,100
30.5235,76.3069,2025-11-08,193.6,VIIRS,100
30.4716,76.2769,2025-11-08,182.5,VIIRS,100
30.5839,76.4313,2025-11-08,163.7,VIIRS,90
30.4705,77.0943,2025-11-08,89.4,MODIS,90
31.0975,74.0858,2025-11-08,113.0,MODIS,90
31.0044,74.6288,2025-11-08,172.2,VIIRS,100
30.9553,74.3974,2025-11-08,272.3,MODIS,100
30.82,74.6784,2025-11-08,325.3,MODIS,70
30.8097,75.0504,2025-11-08,858.3,VIIRS,50
30.827,74.9736,2025-11-08,1050.4,MODIS,50
30.8158,75.0679,2025-11-08,468.7,VIIRS,90
30.8014,74.9919,2025-11-08,481.4,VIIRS,70
30.8774,75.1394,2025-11-08,943.3,MODIS,90
31.1228,74.9178,2025-11-08,1055.6,VIIRS,90
30.8383,75.1582,2025-11-08,397.0,MODIS,70
30.9915,74.8954,2025-11-08,739.5,VIIRS,50
31.0925,75.2949,2025-11-08,1000.1,MODIS,100
30.8694,75.5601,2025-11-08,1583.9,VIIRS,70
31.0041,75.5087,2025-11-08,1662.0,VIIRS,50
30.9842,75.3125,2025-11-08,1783.2,VIIRS,90
30.8147,75.6015,2025-11-08,903.3,VIIRS,70
31.1563,75.6928,2025-11-08,992.4,MODIS,70
31.1676,75.3452,2025-11-08,689.0,MODIS,90
30.9064,75.4442,2025-11-08,1505.8,MODIS,70
31.0323,75.5351,2025-11-08,942.4,VIIRS,90
31.0835,75.5505,2025-11-08,1000.8,VIIRS,50
30.8962,75.5736,2025-11-08,520.3,MODIS,100
31.0593,75.8452,2025-11-08,498.9,VIIRS,50
31.085,75.7897,2025-11-08,515.9,VIIRS,90
30.867,75.9158,2025-11-08,391.5,MODIS,70
30.7735,75.9534,2025-11-08,625.7,MODIS,70
31.0613,75.8118,2025-11-08,1005.2,VIIRS,100
30.8837,76.1062,2025-11-08,655.8,MODIS,90
30.9353,76.2093,2025-11-08,1288.7,MODIS,100
30.9717,76.0521,2025-11-08,460.5,VIIRS,50
30.812,76.5132,2025-11-08,209.6,MODIS,90
30.9045,76.4337,2025-11-08,450.1,VIIRS,50
30.9642,76.5604,2025-11-08,360.7,VIIRS,100
30.9161,76.9343,2025-11-08,42.4,VIIRS,90
31.5353,73.8757,2025-11-08,54.1,MODIS,100
31.3826,74.3529,2025-11-08,199.5,MODIS,50
31.5301,74.8617,2025-11-08,580.3,MODIS,50
31.5484,74.8213,2025-11-08,763.0,MODIS,90
31.4212,74.9047,2025-11-08,470.3,VIIRS,100
31.4963,75.1105,2025-11-08,490.9,MODIS,70
31.6693,75.6633,2025-11-08,488.5,VIIRS,70
31.5904,75.3032,2025-11-08,589.9,MODIS,100
31.2746,75.4818,2025-11-08,472.3,MODIS,90
31.7251,75.4721,2025-11-08,339.5,MODIS,90
31.4426,75.669,2025-11-08,421.1,VIIRS,90
31.6654,75.3358,2025-11-08,902.5,MODIS,70
31.6585,76.0892,2025-11-08,632.3,VIIRS,90
31.6777,76.1198,2025-11-08,508.2,MODIS,90
31.501,76.002,2025-11-08,551.6,MODIS,50
31.4663,75.8399,2025-11-08,714.5,MODIS,90
31.5276,76.2976,2025-11-08,92.0,MODIS,90
31.5887,76.9385,2025-11-08,18.4,VIIRS,50
31.98,74.6529,2025-11-08,38.3,VIIRS,100
31.81,74.9062,2025-11-08,172.5,MODIS,70
32.1585,75.381,2025-11-08,124.6,MODIS,90
31.8576,75.6112,2025-11-08,322.4,MODIS,70
31.9158,76.0581,2025-11-08,206.1,MODIS,70
32.1225,76.6792,2025-11-08,56.4,VIIRS,70
32.6612,75.403,2025-11-08,24.1,MODIS,70
10.2037,80.0241,2025-11-09,24.0,VIIRS,90
18.2263,84.5339,2025-11-09,23.0,MODIS,70
26.1377,95.4784,2025-11-09,11.1,VIIRS,70
29.4655,74.4182,2025-11-09,26.0,VIIRS,90
29.4874,74.873,2025-11-09,128.9,VIIRS,70
29.6226,75.2901,2025-11-09,96.3,MODIS,100
29.667,76.1842,2025-11-09,113.4,VIIRS,90
29.5736,76.53,2025-11-09,63.5,MODIS,90
30.0048,73.9088,2025-11-09,51.3,VIIRS,50
29.9049,74.4935,2025-11-09,131.9,MODIS,50
30.1891,75.0271,2025-11-09,204.8,MODIS,50
29.9055,74.8163,2025-11-09,278.1,VIIRS,90
29.7847,75.0064,2025-11-09,508.7,MODIS,90
30.0716,75.0897,2025-11-09,605.9,VIIRS,70
29.7897,75.487,2025-11-09,239.4,VIIRS,50
30.1912,75.5811,2025-11-09,656.2,MODIS,50
30.1454,75.5182,2025-11-09,678.0,VIIRS,90
30.209,75.4006,2025-11-09,725.9,MODIS,70
29.8082,75.3422,2025-11-09,338.4,VIIRS,100
29.9118,76.0834,2025-11-09,302.8,VIIRS,90
